"Date(UTC)","Value"
"6/10/2020 3:44:00 PM","107386"
"6/10/2020 3:45:00 PM","107539"
"6/10/2020 3:46:00 PM","107633"
"6/10/2020 3:47:00 PM","107422"
"6/10/2020 3:48:00 PM","107555"
"6/10/2020 3:49:00 PM","107497"
"6/10/2020 3:50:00 PM","107555"
"6/10/2020 3:51:00 PM","107711"
"6/10/2020 3:52:00 PM","107814"
"6/10/2020 3:53:00 PM","107780"
"6/10/2020 3:54:00 PM","107701"
"6/10/2020 3:55:00 PM","107672"
"6/10/2020 3:56:00 PM","107589"
"6/10/2020 3:57:00 PM","107555"
"6/10/2020 3:58:00 PM","107166"
"6/10/2020 3:59:00 PM","107150"
"6/10/2020 4:00:00 PM","107753"
"6/10/2020 4:01:00 PM","108012"
"6/10/2020 4:02:00 PM","108422"
"6/10/2020 4:03:00 PM","108433"
"6/10/2020 4:04:00 PM","108382"
"6/10/2020 4:05:00 PM","108557"
"6/10/2020 4:06:00 PM","108296"
"6/10/2020 4:07:00 PM","108626"
"6/10/2020 4:08:00 PM","108729"
"6/10/2020 4:09:00 PM","109023"
"6/10/2020 4:10:00 PM","109485"
"6/10/2020 4:11:00 PM","109367"
"6/10/2020 4:12:00 PM","109143"
"6/10/2020 4:13:00 PM","109415"
"6/10/2020 4:14:00 PM","109663"
"6/10/2020 4:15:00 PM","109550"
"6/10/2020 4:16:00 PM","109694"
"6/10/2020 4:17:00 PM","109921"
"6/10/2020 4:18:00 PM","102195"
"6/10/2020 4:19:00 PM","100384"
"6/10/2020 4:20:00 PM","100668"
"6/10/2020 4:21:00 PM","100605"
"6/10/2020 4:22:00 PM","100600"
"6/10/2020 4:23:00 PM","100891"
"6/10/2020 4:24:00 PM","100691"
"6/10/2020 4:25:00 PM","100763"
"6/10/2020 4:26:00 PM","100865"
"6/10/2020 4:27:00 PM","100777"
"6/10/2020 4:28:00 PM","100525"
"6/10/2020 4:29:00 PM","100640"
"6/10/2020 4:30:00 PM","100744"
"6/10/2020 4:31:00 PM","101876"
"6/10/2020 4:32:00 PM","101915"
"6/10/2020 4:33:00 PM","101821"
"6/10/2020 4:34:00 PM","101667"
"6/10/2020 4:35:00 PM","101169"
"6/10/2020 4:36:00 PM","101307"
"6/10/2020 4:37:00 PM","101922"
"6/10/2020 4:38:00 PM","101709"
"6/10/2020 4:39:00 PM","101165"
"6/10/2020 4:40:00 PM","101218"
"6/10/2020 4:41:00 PM","101064"
"6/10/2020 4:42:00 PM","101209"
"6/10/2020 4:43:00 PM","101196"
"6/10/2020 4:44:00 PM","100956"
"6/10/2020 4:45:00 PM","100984"
"6/10/2020 4:46:00 PM","101089"
"6/10/2020 4:47:00 PM","101151"
"6/10/2020 4:48:00 PM","101231"
"6/10/2020 4:49:00 PM","101181"
"6/10/2020 4:50:00 PM","101383"
"6/10/2020 4:51:00 PM","101652"
"6/10/2020 4:52:00 PM","101739"
"6/10/2020 4:53:00 PM","101761"
"6/10/2020 4:54:00 PM","101629"
"6/10/2020 4:55:00 PM","101688"
"6/10/2020 4:56:00 PM","101663"
"6/10/2020 4:57:00 PM","101330"
"6/10/2020 4:58:00 PM","100819"
"6/10/2020 4:59:00 PM","100656"
"6/10/2020 5:00:00 PM","100673"
"6/10/2020 5:01:00 PM","101066"
"6/10/2020 5:02:00 PM","101024"
"6/10/2020 5:03:00 PM","101194"
"6/10/2020 5:04:00 PM","101231"
"6/10/2020 5:05:00 PM","101208"
"6/10/2020 5:06:00 PM","101353"
"6/10/2020 5:07:00 PM","101325"
"6/10/2020 5:08:00 PM","101163"
"6/10/2020 5:09:00 PM","101254"
"6/10/2020 5:10:00 PM","101057"
"6/10/2020 5:11:00 PM","101109"
"6/10/2020 5:12:00 PM","101130"
"6/10/2020 5:13:00 PM","101010"
"6/10/2020 5:14:00 PM","101077"
"6/10/2020 5:15:00 PM","100550"
"6/10/2020 5:16:00 PM","101183"
"6/10/2020 5:17:00 PM","101300"
"6/10/2020 5:18:00 PM","101567"
"6/10/2020 5:19:00 PM","101623"
"6/10/2020 5:20:00 PM","101978"
"6/10/2020 5:21:00 PM","101868"
"6/10/2020 5:22:00 PM","102011"
"6/10/2020 5:23:00 PM","101872"
"6/10/2020 5:24:00 PM","101884"
"6/10/2020 5:25:00 PM","102106"
"6/10/2020 5:26:00 PM","101951"
"6/10/2020 5:27:00 PM","101997"
"6/10/2020 5:28:00 PM","101856"
"6/10/2020 5:29:00 PM","101985"
"6/10/2020 5:30:00 PM","102031"
"6/10/2020 5:31:00 PM","101591"
"6/10/2020 5:32:00 PM","101852"
"6/10/2020 5:33:00 PM","101777"
"6/10/2020 5:34:00 PM","101600"
"6/10/2020 5:35:00 PM","101621"
"6/10/2020 5:36:00 PM","101569"
"6/10/2020 5:37:00 PM","101704"
"6/10/2020 5:38:00 PM","101535"
"6/10/2020 5:39:00 PM","101302"
"6/10/2020 5:40:00 PM","100775"
"6/10/2020 5:41:00 PM","100713"
"6/10/2020 5:42:00 PM","100510"
"6/10/2020 5:43:00 PM","100493"
"6/10/2020 5:44:00 PM","100326"
"6/10/2020 5:45:00 PM","100637"
"6/10/2020 5:46:00 PM","100872"
"6/10/2020 5:47:00 PM","100812"
"6/10/2020 5:48:00 PM","100555"
"6/10/2020 5:49:00 PM","100424"
"6/10/2020 5:50:00 PM","100371"
"6/10/2020 5:51:00 PM","100409"
"6/10/2020 5:52:00 PM","100663"
"6/10/2020 5:53:00 PM","100231"
"6/10/2020 5:54:00 PM","100171"
"6/10/2020 5:55:00 PM","100219"
"6/10/2020 5:56:00 PM","99967"
"6/10/2020 5:57:00 PM","99916"
"6/10/2020 5:58:00 PM","100398"
"6/10/2020 5:59:00 PM","100699"
"6/10/2020 6:00:00 PM","100680"
"6/10/2020 6:01:00 PM","101207"
"6/10/2020 6:02:00 PM","101261"
"6/10/2020 6:03:00 PM","101049"
"6/10/2020 6:04:00 PM","101158"
"6/10/2020 6:05:00 PM","100814"
"6/10/2020 6:06:00 PM","100571"
"6/10/2020 6:07:00 PM","100461"
"6/10/2020 6:08:00 PM","100495"
"6/10/2020 6:09:00 PM","100311"
"6/10/2020 6:10:00 PM","100873"
"6/10/2020 6:11:00 PM","100719"
"6/10/2020 6:12:00 PM","101182"
"6/10/2020 6:13:00 PM","101171"
"6/10/2020 6:14:00 PM","101730"
"6/10/2020 6:15:00 PM","101620"
"6/10/2020 6:16:00 PM","101710"
"6/10/2020 6:17:00 PM","101942"
"6/10/2020 6:18:00 PM","101202"
"6/10/2020 6:19:00 PM","101374"
"6/10/2020 6:20:00 PM","101346"
"6/10/2020 6:21:00 PM","101171"
"6/10/2020 6:22:00 PM","100929"
"6/10/2020 6:23:00 PM","100742"
"6/10/2020 6:24:00 PM","100751"
"6/10/2020 6:25:00 PM","101037"
"6/10/2020 6:26:00 PM","101281"
"6/10/2020 6:27:00 PM","101380"
"6/10/2020 6:28:00 PM","101624"
"6/10/2020 6:29:00 PM","101257"
"6/10/2020 6:30:00 PM","101349"
"6/10/2020 6:31:00 PM","103665"
"6/10/2020 6:32:00 PM","103713"
"6/10/2020 6:33:00 PM","104103"
"6/10/2020 6:34:00 PM","104301"
"6/10/2020 6:35:00 PM","104565"
"6/10/2020 6:36:00 PM","101217"
"6/10/2020 6:37:00 PM","100463"
"6/10/2020 6:38:00 PM","100796"
"6/10/2020 6:39:00 PM","101051"
"6/10/2020 6:40:00 PM","101151"
"6/10/2020 6:41:00 PM","101287"
"6/10/2020 6:42:00 PM","101494"
"6/10/2020 6:43:00 PM","101584"
"6/10/2020 6:44:00 PM","101375"
"6/10/2020 6:45:00 PM","101684"
"6/10/2020 6:46:00 PM","101778"
"6/10/2020 6:47:00 PM","102434"
"6/10/2020 6:48:00 PM","102862"
"6/10/2020 6:49:00 PM","103118"
"6/10/2020 6:50:00 PM","103255"
"6/10/2020 6:51:00 PM","102842"
"6/10/2020 6:52:00 PM","102904"
"6/10/2020 6:53:00 PM","102595"
"6/10/2020 6:54:00 PM","102594"
"6/10/2020 6:55:00 PM","102442"
"6/10/2020 6:56:00 PM","102511"
"6/10/2020 6:57:00 PM","102892"
"6/10/2020 6:58:00 PM","103109"
"6/10/2020 6:59:00 PM","103224"
"6/10/2020 7:00:00 PM","103238"
"6/10/2020 7:01:00 PM","102829"
"6/10/2020 7:02:00 PM","102731"
"6/10/2020 7:03:00 PM","102604"
"6/10/2020 7:04:00 PM","102751"
"6/10/2020 7:05:00 PM","102730"
"6/10/2020 7:06:00 PM","102397"
"6/10/2020 7:07:00 PM","102550"
"6/10/2020 7:08:00 PM","102547"
"6/10/2020 7:09:00 PM","102336"
"6/10/2020 7:10:00 PM","102449"
"6/10/2020 7:11:00 PM","102538"
"6/10/2020 7:12:00 PM","102597"
"6/10/2020 7:13:00 PM","102769"
"6/10/2020 7:14:00 PM","102499"
"6/10/2020 7:15:00 PM","102291"
"6/10/2020 7:16:00 PM","102270"
"6/10/2020 7:17:00 PM","101887"
"6/10/2020 7:18:00 PM","101667"
"6/10/2020 7:19:00 PM","101906"
"6/10/2020 7:20:00 PM","102088"
"6/10/2020 7:21:00 PM","102251"
"6/10/2020 7:22:00 PM","102170"
"6/10/2020 7:23:00 PM","102151"
"6/10/2020 7:24:00 PM","102066"
"6/10/2020 7:25:00 PM","102076"
"6/10/2020 7:26:00 PM","102004"
"6/10/2020 7:27:00 PM","102243"
"6/10/2020 7:28:00 PM","102259"
"6/10/2020 7:29:00 PM","102650"
"6/10/2020 7:30:00 PM","102704"
"6/10/2020 7:31:00 PM","102768"
"6/10/2020 7:32:00 PM","103758"
"6/10/2020 7:33:00 PM","103649"
"6/10/2020 7:34:00 PM","103473"
"6/10/2020 7:35:00 PM","103461"
"6/10/2020 7:36:00 PM","103403"
"6/10/2020 7:37:00 PM","102961"
"6/10/2020 7:38:00 PM","103209"
"6/10/2020 7:39:00 PM","103312"
"6/10/2020 7:40:00 PM","103807"
"6/10/2020 7:41:00 PM","103765"
"6/10/2020 7:42:00 PM","103983"
"6/10/2020 7:43:00 PM","103819"
"6/10/2020 7:44:00 PM","104077"
"6/10/2020 7:45:00 PM","103649"
"6/10/2020 7:46:00 PM","103704"
"6/10/2020 7:47:00 PM","103905"
"6/10/2020 7:48:00 PM","103873"
"6/10/2020 7:49:00 PM","104624"
"6/10/2020 7:50:00 PM","104621"
"6/10/2020 7:51:00 PM","104369"
"6/10/2020 7:52:00 PM","104117"
"6/10/2020 7:53:00 PM","104146"
"6/10/2020 7:54:00 PM","103916"
"6/10/2020 7:55:00 PM","103902"
"6/10/2020 7:56:00 PM","104124"
"6/10/2020 7:57:00 PM","104164"
"6/10/2020 7:58:00 PM","104258"
"6/10/2020 7:59:00 PM","104622"
"6/10/2020 8:00:00 PM","104658"
"6/10/2020 8:01:00 PM","104565"
"6/10/2020 8:02:00 PM","104269"
"6/10/2020 8:03:00 PM","104306"
"6/10/2020 8:04:00 PM","104179"
"6/10/2020 8:05:00 PM","104165"
"6/10/2020 8:06:00 PM","104200"
"6/10/2020 8:07:00 PM","104001"
"6/10/2020 8:08:00 PM","104226"
"6/10/2020 8:09:00 PM","104184"
"6/10/2020 8:10:00 PM","104605"
"6/10/2020 8:11:00 PM","104047"
"6/10/2020 8:12:00 PM","104463"
"6/10/2020 8:13:00 PM","104307"
"6/10/2020 8:14:00 PM","104056"
"6/10/2020 8:15:00 PM","104212"
"6/10/2020 8:16:00 PM","103778"
"6/10/2020 8:17:00 PM","103574"
"6/10/2020 8:18:00 PM","103598"
"6/10/2020 8:19:00 PM","103519"
"6/10/2020 8:20:00 PM","103738"
"6/10/2020 8:21:00 PM","103586"
"6/10/2020 8:22:00 PM","104464"
"6/10/2020 8:23:00 PM","104480"
"6/10/2020 8:24:00 PM","104939"
"6/10/2020 8:25:00 PM","104731"
"6/10/2020 8:26:00 PM","104651"
"6/10/2020 8:27:00 PM","104877"
"6/10/2020 8:28:00 PM","104890"
"6/10/2020 8:29:00 PM","104961"
"6/10/2020 8:30:00 PM","104953"
"6/10/2020 8:31:00 PM","104799"
"6/10/2020 8:32:00 PM","104838"
"6/10/2020 8:33:00 PM","105048"
"6/10/2020 8:34:00 PM","105203"
"6/10/2020 8:35:00 PM","104805"
"6/10/2020 8:36:00 PM","104848"
"6/10/2020 8:37:00 PM","104892"
"6/10/2020 8:38:00 PM","105461"
"6/10/2020 8:39:00 PM","105489"
"6/10/2020 8:40:00 PM","105771"
"6/10/2020 8:41:00 PM","105503"
"6/10/2020 8:42:00 PM","105464"
"6/10/2020 8:43:00 PM","105371"
"6/10/2020 8:44:00 PM","105312"
"6/10/2020 8:45:00 PM","105399"
"6/10/2020 8:46:00 PM","105911"
"6/10/2020 8:47:00 PM","105470"
"6/10/2020 8:48:00 PM","105746"
"6/10/2020 8:49:00 PM","105563"
"6/10/2020 8:50:00 PM","105878"
"6/10/2020 8:51:00 PM","105629"
"6/10/2020 8:52:00 PM","105870"
"6/10/2020 8:53:00 PM","105889"
"6/10/2020 8:54:00 PM","105907"
"6/10/2020 8:55:00 PM","106076"
"6/10/2020 8:56:00 PM","101783"
"6/10/2020 8:57:00 PM","100108"
"6/10/2020 8:58:00 PM","100163"
"6/10/2020 8:59:00 PM","100317"
"6/10/2020 9:00:00 PM","100493"
"6/10/2020 9:01:00 PM","100739"
"6/10/2020 9:02:00 PM","100497"
"6/10/2020 9:03:00 PM","100361"
"6/10/2020 9:04:00 PM","100330"
"6/10/2020 9:05:00 PM","100551"
"6/10/2020 9:06:00 PM","100625"
"6/10/2020 9:07:00 PM","100843"
"6/10/2020 9:08:00 PM","100626"
"6/10/2020 9:09:00 PM","101041"
"6/10/2020 9:10:00 PM","101204"
"6/10/2020 9:11:00 PM","101253"
"6/10/2020 9:12:00 PM","101398"
"6/10/2020 9:13:00 PM","100937"
"6/10/2020 9:14:00 PM","100770"
"6/10/2020 9:15:00 PM","100749"
"6/10/2020 9:16:00 PM","100806"
"6/10/2020 9:17:00 PM","101022"
"6/10/2020 9:18:00 PM","100784"
"6/10/2020 9:19:00 PM","100931"
"6/10/2020 9:20:00 PM","101113"
"6/10/2020 9:21:00 PM","101178"
"6/10/2020 9:22:00 PM","101251"
"6/10/2020 9:23:00 PM","101366"
"6/10/2020 9:24:00 PM","101213"
"6/10/2020 9:25:00 PM","101096"
"6/10/2020 9:26:00 PM","101078"
"6/10/2020 9:27:00 PM","101043"
"6/10/2020 9:28:00 PM","101250"
"6/10/2020 9:29:00 PM","101784"
"6/10/2020 9:30:00 PM","102159"
"6/10/2020 9:31:00 PM","102216"
"6/10/2020 9:32:00 PM","102572"
"6/10/2020 9:33:00 PM","103033"
"6/10/2020 9:34:00 PM","102767"
"6/10/2020 9:35:00 PM","102873"
"6/10/2020 9:36:00 PM","102749"
"6/10/2020 9:37:00 PM","102729"
"6/10/2020 9:38:00 PM","102813"
"6/10/2020 9:39:00 PM","102744"
"6/10/2020 9:40:00 PM","102721"
"6/10/2020 9:41:00 PM","102806"
"6/10/2020 9:42:00 PM","102715"
"6/10/2020 9:43:00 PM","102664"
"6/10/2020 9:44:00 PM","102390"
"6/10/2020 9:45:00 PM","102821"
"6/10/2020 9:46:00 PM","103673"
"6/10/2020 9:47:00 PM","103676"
"6/10/2020 9:48:00 PM","103073"
"6/10/2020 9:49:00 PM","102854"
"6/10/2020 9:50:00 PM","103242"
"6/10/2020 9:51:00 PM","103341"
"6/10/2020 9:52:00 PM","103197"
"6/10/2020 9:53:00 PM","103361"
"6/10/2020 9:54:00 PM","103500"
"6/10/2020 9:55:00 PM","103404"
"6/10/2020 9:56:00 PM","103732"
"6/10/2020 9:57:00 PM","103636"
"6/10/2020 9:58:00 PM","103544"
"6/10/2020 9:59:00 PM","103777"
"6/10/2020 10:00:00 PM","103564"
"6/10/2020 10:01:00 PM","103780"
"6/10/2020 10:02:00 PM","103503"
"6/10/2020 10:03:00 PM","103581"
"6/10/2020 10:04:00 PM","103671"
"6/10/2020 10:05:00 PM","104131"
"6/10/2020 10:06:00 PM","104614"
"6/10/2020 10:07:00 PM","104491"
"6/10/2020 10:08:00 PM","104753"
"6/10/2020 10:09:00 PM","104489"
"6/10/2020 10:10:00 PM","104581"
"6/10/2020 10:11:00 PM","105059"
"6/10/2020 10:12:00 PM","104997"
"6/10/2020 10:13:00 PM","105162"
"6/10/2020 10:14:00 PM","105029"
"6/10/2020 10:15:00 PM","105266"
"6/10/2020 10:16:00 PM","104726"
"6/10/2020 10:17:00 PM","104799"
"6/10/2020 10:18:00 PM","104678"
"6/10/2020 10:19:00 PM","104795"
"6/10/2020 10:20:00 PM","104845"
"6/10/2020 10:21:00 PM","104810"
"6/10/2020 10:22:00 PM","104864"
"6/10/2020 10:23:00 PM","105110"
"6/10/2020 10:24:00 PM","105189"
"6/10/2020 10:25:00 PM","105016"
"6/10/2020 10:26:00 PM","105311"
"6/10/2020 10:27:00 PM","105021"
"6/10/2020 10:28:00 PM","105595"
"6/10/2020 10:29:00 PM","105593"
"6/10/2020 10:30:00 PM","105715"
"6/10/2020 10:31:00 PM","105487"
"6/10/2020 10:32:00 PM","105533"
"6/10/2020 10:33:00 PM","105390"
"6/10/2020 10:34:00 PM","105699"
"6/10/2020 10:35:00 PM","105624"
"6/10/2020 10:36:00 PM","105665"
"6/10/2020 10:37:00 PM","105697"
"6/10/2020 10:38:00 PM","105637"
"6/10/2020 10:39:00 PM","105622"
"6/10/2020 10:40:00 PM","105733"
"6/10/2020 10:41:00 PM","105957"
"6/10/2020 10:42:00 PM","105803"
"6/10/2020 10:43:00 PM","106253"
"6/10/2020 10:44:00 PM","106183"
"6/10/2020 10:45:00 PM","106165"
"6/10/2020 10:46:00 PM","106272"
"6/10/2020 10:47:00 PM","106408"
"6/10/2020 10:48:00 PM","106219"
"6/10/2020 10:49:00 PM","106139"
"6/10/2020 10:50:00 PM","106170"
"6/10/2020 10:51:00 PM","106202"
"6/10/2020 10:52:00 PM","106263"
"6/10/2020 10:53:00 PM","106144"
"6/10/2020 10:54:00 PM","106405"
"6/10/2020 10:55:00 PM","106985"
"6/10/2020 10:56:00 PM","106658"
"6/10/2020 10:57:00 PM","106530"
"6/10/2020 10:58:00 PM","106605"
"6/10/2020 10:59:00 PM","107219"
"6/10/2020 11:00:00 PM","107397"
"6/10/2020 11:01:00 PM","107581"
"6/10/2020 11:02:00 PM","107995"
"6/10/2020 11:03:00 PM","107494"
"6/10/2020 11:04:00 PM","107157"
"6/10/2020 11:05:00 PM","107111"
"6/10/2020 11:06:00 PM","107148"
"6/10/2020 11:07:00 PM","107356"
"6/10/2020 11:08:00 PM","107275"
"6/10/2020 11:09:00 PM","107526"
"6/10/2020 11:10:00 PM","107812"
"6/10/2020 11:11:00 PM","107910"
"6/10/2020 11:12:00 PM","107983"
"6/10/2020 11:13:00 PM","107670"
"6/10/2020 11:14:00 PM","107813"
"6/10/2020 11:15:00 PM","107446"
"6/10/2020 11:16:00 PM","107437"
"6/10/2020 11:17:00 PM","99542"
"6/10/2020 11:18:00 PM","99852"
"6/10/2020 11:19:00 PM","100024"
"6/10/2020 11:20:00 PM","100384"
"6/10/2020 11:21:00 PM","100569"
"6/10/2020 11:22:00 PM","100378"
"6/10/2020 11:23:00 PM","100518"
"6/10/2020 11:24:00 PM","100468"
"6/10/2020 11:25:00 PM","100431"
"6/10/2020 11:26:00 PM","100644"
"6/10/2020 11:27:00 PM","100706"
"6/10/2020 11:28:00 PM","100790"
"6/10/2020 11:29:00 PM","100642"
"6/10/2020 11:30:00 PM","100829"
"6/10/2020 11:31:00 PM","101111"
"6/10/2020 11:32:00 PM","100919"
"6/10/2020 11:33:00 PM","100938"
"6/10/2020 11:34:00 PM","101069"
"6/10/2020 11:35:00 PM","101149"
"6/10/2020 11:36:00 PM","101132"
"6/10/2020 11:37:00 PM","101390"
"6/10/2020 11:38:00 PM","101087"
"6/10/2020 11:39:00 PM","101018"
"6/10/2020 11:40:00 PM","101295"
"6/10/2020 11:41:00 PM","100981"
"6/10/2020 11:42:00 PM","101054"
"6/10/2020 11:43:00 PM","101036"
"6/10/2020 11:44:00 PM","101015"
"6/10/2020 11:45:00 PM","100844"
"6/10/2020 11:46:00 PM","100977"
"6/10/2020 11:47:00 PM","101125"
"6/10/2020 11:48:00 PM","101266"
"6/10/2020 11:49:00 PM","101510"
"6/10/2020 11:50:00 PM","101507"
"6/10/2020 11:51:00 PM","101419"
"6/10/2020 11:52:00 PM","101743"
"6/10/2020 11:53:00 PM","101890"
"6/10/2020 11:54:00 PM","101322"
"6/10/2020 11:55:00 PM","101302"
"6/10/2020 11:56:00 PM","101241"
"6/10/2020 11:57:00 PM","101219"
"6/10/2020 11:58:00 PM","101366"
"6/10/2020 11:59:00 PM","101147"
"6/11/2020","101439"
"6/11/2020 12:01:00 AM","101590"
"6/11/2020 12:02:00 AM","102248"
"6/11/2020 12:03:00 AM","102418"
"6/11/2020 12:04:00 AM","102210"
"6/11/2020 12:05:00 AM","102182"
"6/11/2020 12:06:00 AM","102243"
"6/11/2020 12:07:00 AM","101972"
"6/11/2020 12:08:00 AM","102016"
"6/11/2020 12:09:00 AM","102658"
"6/11/2020 12:10:00 AM","103059"
"6/11/2020 12:11:00 AM","102817"
"6/11/2020 12:12:00 AM","102492"
"6/11/2020 12:13:00 AM","102520"
"6/11/2020 12:14:00 AM","102367"
"6/11/2020 12:15:00 AM","102367"
"6/11/2020 12:16:00 AM","102447"
"6/11/2020 12:17:00 AM","102209"
"6/11/2020 12:18:00 AM","102324"
"6/11/2020 12:19:00 AM","102604"
"6/11/2020 12:20:00 AM","102291"
"6/11/2020 12:21:00 AM","102319"
"6/11/2020 12:22:00 AM","102246"
"6/11/2020 12:23:00 AM","102239"
"6/11/2020 12:24:00 AM","102259"
"6/11/2020 12:25:00 AM","102261"
"6/11/2020 12:26:00 AM","102214"
"6/11/2020 12:27:00 AM","101966"
"6/11/2020 12:28:00 AM","101983"
"6/11/2020 12:29:00 AM","102142"
"6/11/2020 12:30:00 AM","102161"
"6/11/2020 12:31:00 AM","102134"
"6/11/2020 12:32:00 AM","102607"
"6/11/2020 12:33:00 AM","102480"
"6/11/2020 12:34:00 AM","102306"
"6/11/2020 12:35:00 AM","102203"
"6/11/2020 12:36:00 AM","102445"
"6/11/2020 12:37:00 AM","102573"
"6/11/2020 12:38:00 AM","102291"
"6/11/2020 12:39:00 AM","102262"
"6/11/2020 12:40:00 AM","102408"
"6/11/2020 12:41:00 AM","102195"
"6/11/2020 12:42:00 AM","102606"
"6/11/2020 12:43:00 AM","102276"
"6/11/2020 12:44:00 AM","102490"
"6/11/2020 12:45:00 AM","102488"
"6/11/2020 12:46:00 AM","102117"
"6/11/2020 12:47:00 AM","101907"
"6/11/2020 12:48:00 AM","102106"
"6/11/2020 12:49:00 AM","102344"
"6/11/2020 12:50:00 AM","102325"
"6/11/2020 12:51:00 AM","102479"
"6/11/2020 12:52:00 AM","102437"
"6/11/2020 12:53:00 AM","102434"
"6/11/2020 12:54:00 AM","102661"
"6/11/2020 12:55:00 AM","102623"
"6/11/2020 12:56:00 AM","102882"
"6/11/2020 12:57:00 AM","103099"
"6/11/2020 12:58:00 AM","103144"
"6/11/2020 12:59:00 AM","103120"
"6/11/2020 1:00:00 AM","103510"
"6/11/2020 1:01:00 AM","103612"
"6/11/2020 1:02:00 AM","103326"
"6/11/2020 1:03:00 AM","103641"
"6/11/2020 1:04:00 AM","103727"
"6/11/2020 1:05:00 AM","103550"
"6/11/2020 1:06:00 AM","103501"
"6/11/2020 1:07:00 AM","103633"
"6/11/2020 1:08:00 AM","103758"
"6/11/2020 1:09:00 AM","103667"
"6/11/2020 1:10:00 AM","103558"
"6/11/2020 1:11:00 AM","103764"
"6/11/2020 1:12:00 AM","103837"
"6/11/2020 1:13:00 AM","104114"
"6/11/2020 1:14:00 AM","104149"
"6/11/2020 1:15:00 AM","104183"
"6/11/2020 1:16:00 AM","104075"
"6/11/2020 1:17:00 AM","104243"
"6/11/2020 1:18:00 AM","104373"
"6/11/2020 1:19:00 AM","104400"
"6/11/2020 1:20:00 AM","104448"
"6/11/2020 1:21:00 AM","104655"
"6/11/2020 1:22:00 AM","104823"
"6/11/2020 1:23:00 AM","104030"
"6/11/2020 1:24:00 AM","104218"
"6/11/2020 1:25:00 AM","104226"
"6/11/2020 1:26:00 AM","104151"
"6/11/2020 1:27:00 AM","104307"
"6/11/2020 1:28:00 AM","104447"
"6/11/2020 1:29:00 AM","104426"
"6/11/2020 1:30:00 AM","104575"
"6/11/2020 1:31:00 AM","104467"
"6/11/2020 1:32:00 AM","104478"
"6/11/2020 1:33:00 AM","104916"
"6/11/2020 1:34:00 AM","104965"
"6/11/2020 1:35:00 AM","101508"
"6/11/2020 1:36:00 AM","100170"
"6/11/2020 1:37:00 AM","100509"
"6/11/2020 1:38:00 AM","100431"
"6/11/2020 1:39:00 AM","100770"
"6/11/2020 1:40:00 AM","100810"
"6/11/2020 1:41:00 AM","100977"
"6/11/2020 1:42:00 AM","100979"
"6/11/2020 1:43:00 AM","101408"
"6/11/2020 1:44:00 AM","101223"
"6/11/2020 1:45:00 AM","101523"
"6/11/2020 1:46:00 AM","101539"
"6/11/2020 1:47:00 AM","101639"
"6/11/2020 1:48:00 AM","101776"
"6/11/2020 1:49:00 AM","101610"
"6/11/2020 1:50:00 AM","101789"
"6/11/2020 1:51:00 AM","101790"
"6/11/2020 1:52:00 AM","101816"
"6/11/2020 1:54:00 AM","125280"
"6/11/2020 1:55:00 AM","125481"
"6/11/2020 1:56:00 AM","125678"
"6/11/2020 1:57:00 AM","125592"
"6/11/2020 1:58:00 AM","125556"
"6/11/2020 1:59:00 AM","125775"
"6/11/2020 2:00:00 AM","125905"
"6/11/2020 2:01:00 AM","125736"
"6/11/2020 2:02:00 AM","125870"
"6/11/2020 2:03:00 AM","125725"
"6/11/2020 2:04:00 AM","125771"
"6/11/2020 2:05:00 AM","125886"
"6/11/2020 2:06:00 AM","126030"
"6/11/2020 2:07:00 AM","126371"
"6/11/2020 2:08:00 AM","126143"
"6/11/2020 2:09:00 AM","125970"
"6/11/2020 2:10:00 AM","126023"
"6/11/2020 2:11:00 AM","125619"
"6/11/2020 2:12:00 AM","125748"
"6/11/2020 2:13:00 AM","125420"
"6/11/2020 2:14:00 AM","124967"
"6/11/2020 2:15:00 AM","124956"
"6/11/2020 2:16:00 AM","125154"
"6/11/2020 2:17:00 AM","124963"
"6/11/2020 2:18:00 AM","125168"
"6/11/2020 2:19:00 AM","125286"
"6/11/2020 2:20:00 AM","125286"
"6/11/2020 2:21:00 AM","125445"
"6/11/2020 2:22:00 AM","125738"
"6/11/2020 2:23:00 AM","125814"
"6/11/2020 2:24:00 AM","125636"
"6/11/2020 2:25:00 AM","125505"
"6/11/2020 2:26:00 AM","125737"
"6/11/2020 2:27:00 AM","125226"
"6/11/2020 2:28:00 AM","125280"
"6/11/2020 2:29:00 AM","125553"
"6/11/2020 2:30:00 AM","125504"
"6/11/2020 2:31:00 AM","125454"
"6/11/2020 2:32:00 AM","125807"
"6/11/2020 2:33:00 AM","125419"
"6/11/2020 2:34:00 AM","125741"
"6/11/2020 2:35:00 AM","125907"
"6/11/2020 2:36:00 AM","126073"
"6/11/2020 2:37:00 AM","126142"
"6/11/2020 2:38:00 AM","125963"
"6/11/2020 2:39:00 AM","125813"
"6/11/2020 2:40:00 AM","126037"
"6/11/2020 2:41:00 AM","126026"
"6/11/2020 2:42:00 AM","126240"
"6/11/2020 2:43:00 AM","126173"
"6/11/2020 2:44:00 AM","126273"
"6/11/2020 2:45:00 AM","126585"
"6/11/2020 2:46:00 AM","126509"
"6/11/2020 2:47:00 AM","126096"
"6/11/2020 2:48:00 AM","126243"
"6/11/2020 2:49:00 AM","125870"
"6/11/2020 2:50:00 AM","126259"
